geometry,id,previousId,sendingTime,created,tasks,startTime,endTime,direction,domain,source,1000m,500m,100m,Havaintoaseman nimi
"LINESTRING Z (23.766343 61.49219500000002 0, 23.761961 61.49159600000001 0, 23.755751 61.491146999999984 0, 23.754979 61.49119399999999 0, 23.754606 61.491299999999995 0, 23.754398 61.491579 0, 23.754460000000005 61.49178599999999 0)",101711361.0,101711320.0,2024-04-11 20:55:00+00:00,2024-04-11 20:55:50+00:00,['BRUSHING'],2024-04-11 20:53:00+00:00,2024-04-11 20:53:55+00:00,40.0,state-roads,Harja/Väylävirasto,True,True,False,Tampere Linja-autoasema
"LINESTRING Z (23.754460000000005 61.49178599999999 0, 23.755275 61.491924000000004 0, 23.756584000000004 61.491955 0, 23.756738 61.49150000000001 0, 23.756874 61.491374999999984 0, 23.757321 61.491338000000006 0, 23.757681 61.491425000000014 0, 23.75774 61.491514 0)",101711388.0,101711361.0,2024-04-11 20:56:00+00:00,2024-04-11 20:56:51+00:00,['BRUSHING'],2024-04-11 20:53:55+00:00,2024-04-11 20:54:57+00:00,16.0,state-roads,Harja/Väylävirasto,True,False,False,Tampere Linja-autoasema
"LINESTRING Z (23.75774 61.491514 0, 23.757706 61.491442000000006 0, 23.757795000000005 61.49145999999999 0, 23.757673 61.49143599999999 0, 23.757735 61.49141600000001 0)",101711459.0,101711388.0,2024-04-11 20:57:00+00:00,2024-04-11 20:57:51+00:00,['BRUSHING'],2024-04-11 20:54:57+00:00,2024-04-11 20:55:59+00:00,0.0,state-roads,Harja/Väylävirasto,True,False,False,Tampere Linja-autoasema
"LINESTRING Z (23.757735 61.49141600000001 0, 23.7578 61.49139 0)",101711509.0,101711459.0,2024-04-11 20:58:00+00:00,2024-04-11 20:58:52+00:00,['BRUSHING'],2024-04-11 20:55:59+00:00,2024-04-11 20:56:52+00:00,82.0,state-roads,Harja/Väylävirasto,True,False,False,Tampere Linja-autoasema
"LINESTRING Z (23.7578 61.49139 0, 23.757786 61.49143899999999 0)",101711525.0,101711509.0,2024-04-11 20:59:00+00:00,2024-04-11 20:59:52+00:00,['BRUSHING'],2024-04-11 20:56:52+00:00,2024-04-11 20:57:55+00:00,0.0,state-roads,Harja/Väylävirasto,True,False,False,Tampere Linja-autoasema
"LINESTRING Z (23.757786 61.49143899999999 0, 23.757791 61.49141799999999 0)",101711576.0,101711525.0,2024-04-11 21:00:00+00:00,2024-04-11 21:00:52+00:00,['BRUSHING'],2024-04-11 20:57:55+00:00,2024-04-11 20:58:58+00:00,0.0,state-roads,Harja/Väylävirasto,True,False,False,Tampere Linja-autoasema
"LINESTRING Z (23.757791 61.49141799999999 0, 23.757803 61.49141899999999 0)",101711626.0,101711576.0,2024-04-11 21:01:00+00:00,2024-04-11 21:01:53+00:00,['BRUSHING'],2024-04-11 20:58:58+00:00,2024-04-11 20:59:40+00:00,0.0,state-roads,Harja/Väylävirasto,True,False,False,Tampere Linja-autoasema
"LINESTRING Z (23.757803 61.49141899999999 0, 23.757804000000004 61.491419999999984 0)",101711640.0,101711626.0,2024-04-11 21:02:00+00:00,2024-04-11 21:02:53+00:00,['BRUSHING'],2024-04-11 20:59:40+00:00,2024-04-11 21:00:43+00:00,0.0,state-roads,Harja/Väylävirasto,True,False,False,Tampere Linja-autoasema
"LINESTRING Z (23.757804000000004 61.491419999999984 0, 23.757802000000005 61.49141899999999 0)",101711684.0,101711640.0,2024-04-11 21:03:00+00:00,2024-04-11 21:03:53+00:00,['BRUSHING'],2024-04-11 21:00:43+00:00,2024-04-11 21:01:46+00:00,0.0,state-roads,Harja/Väylävirasto,True,False,False,Tampere Linja-autoasema
"LINESTRING Z (23.757802000000005 61.49141899999999 0, 23.757809 61.491411 0)",101711728.0,101711684.0,2024-04-11 21:04:00+00:00,2024-04-11 21:04:53+00:00,['BRUSHING'],2024-04-11 21:01:46+00:00,2024-04-11 21:02:07+00:00,0.0,state-roads,Harja/Väylävirasto,True,False,False,Tampere Linja-autoasema
"LINESTRING Z (23.757809 61.491411 0, 23.757767000000005 61.49142399999999 0)",101711761.0,101711728.0,2024-04-11 21:05:00+00:00,2024-04-11 21:05:54+00:00,['BRUSHING'],2024-04-11 21:02:07+00:00,2024-04-11 21:05:45+00:00,5.0,state-roads,Harja/Väylävirasto,True,False,False,Tampere Linja-autoasema
"LINESTRING Z (23.757767000000005 61.49142399999999 0, 23.757576 61.49169899999999 0)",101711881.0,101711761.0,2024-04-11 21:08:00+00:00,2024-04-11 21:08:55+00:00,['BRUSHING'],2024-04-11 21:05:45+00:00,2024-04-11 21:06:58+00:00,83.0,state-roads,Harja/Väylävirasto,True,False,False,Tampere Linja-autoasema
"LINESTRING Z (23.757576 61.49169899999999 0, 23.756909000000004 61.49179899999999 0, 23.756615 61.49171999999999 0, 23.757124000000005 61.490776 0, 23.757029 61.49062200000001 0, 23.756746 61.490466000000005 0, 23.756015000000005 61.490554999999986 0, 23.755819 61.490733 0, 23.756043000000002 61.490907 0, 23.756888 61.49104 0)",101711935.0,101711881.0,2024-04-11 21:09:00+00:00,2024-04-11 21:09:55+00:00,['BRUSHING'],2024-04-11 21:06:58+00:00,2024-04-11 21:07:54+00:00,89.0,state-roads,Harja/Väylävirasto,True,False,False,Tampere Linja-autoasema
"LINESTRING Z (23.756888 61.49104 0, 23.767397 61.492058 0, 23.769458 61.49212599999999 0, 23.770668 61.492003 0)",101711970.0,101711935.0,2024-04-11 21:10:00+00:00,2024-04-11 21:10:55+00:00,['BRUSHING'],2024-04-11 21:07:54+00:00,2024-04-11 21:08:51+00:00,122.0,state-roads,Harja/Väylävirasto,True,True,False,Tampere Linja-autoasema
"LINESTRING Z (23.770668 61.492003 0, 23.772935 61.491061 0, 23.77349 61.490906 0, 23.774088000000003 61.490824 0, 23.777135000000005 61.490760999999985 0, 23.778518 61.490498 0, 23.779649 61.489968999999995 0)",101712002.0,101711970.0,2024-04-11 21:11:00+00:00,2024-04-11 21:11:56+00:00,['BRUSHING'],2024-04-11 21:08:51+00:00,2024-04-11 21:09:59+00:00,192.0,state-roads,Harja/Väylävirasto,True,True,False,Tampere Linja-autoasema
"LINESTRING Z (23.779649 61.489968999999995 0, 23.779807 61.489810999999996 0, 23.779816 61.48966100000001 0, 23.779268 61.48884300000001 0, 23.777056 61.484027 0)",101712061.0,101712002.0,2024-04-11 21:12:00+00:00,2024-04-11 21:12:56+00:00,['BRUSHING'],2024-04-11 21:09:59+00:00,2024-04-11 21:10:54+00:00,181.0,state-roads,Harja/Väylävirasto,True,False,False,Tampere Linja-autoasema
"LINESTRING Z (23.777056 61.484027 0, 23.775342 61.48029699999999 0, 23.77451 61.478153999999996 0, 23.774067000000002 61.475984999999994 0, 23.773928 61.47377700000002 0)",101712094.0,101712061.0,2024-04-11 21:13:00+00:00,2024-04-11 21:13:56+00:00,['BRUSHING'],2024-04-11 21:10:54+00:00,2024-04-11 21:11:58+00:00,193.0,state-roads,Harja/Väylävirasto,True,False,False,Tampere Linja-autoasema
"LINESTRING Z (23.775273000000002 61.479468999999995 0, 23.775855 61.481051 0, 23.776479 61.48223000000001 0, 23.776229 61.482283 0)",101714946.0,101714914.0,2024-04-11 22:37:00+00:00,2024-04-11 22:37:19+00:00,['BRUSHING'],2024-04-11 22:34:58+00:00,2024-04-11 22:35:51+00:00,192.0,state-roads,Harja/Väylävirasto,True,False,False,Tampere Linja-autoasema
"LINESTRING Z (23.776229 61.482283 0, 23.776113 61.48219400000001 0, 23.775496 61.481014999999985 0, 23.7748 61.479347999999995 0)",101714965.0,101714946.0,2024-04-11 22:38:00+00:00,2024-04-11 22:38:20+00:00,['BRUSHING'],2024-04-11 22:35:51+00:00,2024-04-11 22:36:55+00:00,189.0,state-roads,Harja/Väylävirasto,True,False,False,Tampere Linja-autoasema
"LINESTRING Z (23.775928000000004 61.481141 0, 23.779507 61.488837 0, 23.780442 61.489497000000014 0)",101716606.0,101716578.0,2024-04-11 23:37:00+00:00,2024-04-11 23:37:33+00:00,['BRUSHING'],2024-04-11 23:34:58+00:00,2024-04-11 23:35:57+00:00,270.0,state-roads,Harja/Väylävirasto,True,False,False,Tampere Linja-autoasema
"LINESTRING Z (23.780442 61.489497000000014 0, 23.781011 61.489929000000004 0, 23.78097 61.490211 0, 23.779429 61.49058600000001 0, 23.778517 61.490985999999985 0, 23.777927 61.491127999999996 0, 23.773491 61.491138 0)",101716630.0,101716606.0,2024-04-11 23:38:00+00:00,2024-04-11 23:38:34+00:00,['BRUSHING'],2024-04-11 23:35:57+00:00,2024-04-11 23:37:00+00:00,255.0,state-roads,Harja/Väylävirasto,True,True,False,Tampere Linja-autoasema
"LINESTRING Z (23.773491 61.491138 0, 23.772998 61.491220999999996 0, 23.771469 61.49182199999999 0, 23.769481 61.492335000000004 0, 23.768606000000002 61.492350999999985 0, 23.766029000000003 61.492174 0, 23.760619 61.491486 0)",101716659.0,101716630.0,2024-04-11 23:39:00+00:00,2024-04-11 23:39:34+00:00,['BRUSHING'],2024-04-11 23:37:00+00:00,2024-04-11 23:37:54+00:00,69.0,state-roads,Harja/Väylävirasto,True,True,False,Tampere Linja-autoasema
"LINESTRING Z (23.760619 61.491486 0, 23.756149 61.491166 0, 23.754843 61.491245000000006 0, 23.754535000000004 61.491345 0, 23.754348 61.491706999999984 0, 23.754471000000002 61.491857999999986 0, 23.756446 61.492005000000006 0)",101716676.0,101716659.0,2024-04-11 23:40:00+00:00,2024-04-11 23:40:34+00:00,['BRUSHING'],2024-04-11 23:37:54+00:00,2024-04-11 23:38:59+00:00,0.0,state-roads,Harja/Väylävirasto,True,False,False,Tampere Linja-autoasema
"LINESTRING Z (23.756446 61.492005000000006 0, 23.756577 61.491966000000005 0, 23.75679 61.49142399999999 0, 23.757614 61.49135499999998 0)",101716703.0,101716676.0,2024-04-11 23:41:00+00:00,2024-04-11 23:41:34+00:00,['BRUSHING'],2024-04-11 23:38:59+00:00,2024-04-11 23:39:41+00:00,0.0,state-roads,Harja/Väylävirasto,True,False,False,Tampere Linja-autoasema
"LINESTRING Z (23.757614 61.49135499999998 0, 23.757605 61.49136099999999 0)",101716716.0,101716703.0,2024-04-11 23:42:00+00:00,2024-04-11 23:42:34+00:00,['BRUSHING'],2024-04-11 23:39:41+00:00,2024-04-11 23:40:44+00:00,0.0,state-roads,Harja/Väylävirasto,True,False,False,Tampere Linja-autoasema
"LINESTRING Z (23.757605 61.49136099999999 0, 23.757609000000002 61.49136399999999 0)",101716746.0,101716716.0,2024-04-11 23:43:00+00:00,2024-04-11 23:43:35+00:00,['BRUSHING'],2024-04-11 23:40:44+00:00,2024-04-11 23:41:47+00:00,0.0,state-roads,Harja/Väylävirasto,True,False,False,Tampere Linja-autoasema
"LINESTRING Z (23.757609000000002 61.49136399999999 0, 23.7576 61.49142 0)",101716772.0,101716746.0,2024-04-11 23:44:00+00:00,2024-04-11 23:44:35+00:00,['BRUSHING'],2024-04-11 23:41:47+00:00,2024-04-11 23:43:53+00:00,0.0,state-roads,Harja/Väylävirasto,True,False,False,Tampere Linja-autoasema
"LINESTRING Z (23.7576 61.49142 0, 23.757561000000003 61.491407999999986 0)",101716830.0,101716772.0,2024-04-11 23:46:00+00:00,2024-04-11 23:46:35+00:00,['BRUSHING'],2024-04-11 23:43:53+00:00,2024-04-11 23:44:50+00:00,0.0,state-roads,Harja/Väylävirasto,True,False,False,Tampere Linja-autoasema
"LINESTRING Z (23.757561000000003 61.491407999999986 0, 23.757689000000003 61.491512 0)",101716848.0,101716830.0,2024-04-11 23:47:00+00:00,2024-04-11 23:47:35+00:00,['BRUSHING'],2024-04-11 23:44:50+00:00,2024-04-11 23:45:57+00:00,0.0,state-roads,Harja/Väylävirasto,True,False,False,Tampere Linja-autoasema
"LINESTRING Z (23.757689000000003 61.491512 0, 23.757666000000004 61.491417 0, 23.757764000000005 61.491435999999986 0)",101716885.0,101716848.0,2024-04-11 23:48:00+00:00,2024-04-11 23:48:36+00:00,['BRUSHING'],2024-04-11 23:45:57+00:00,2024-04-11 23:47:00+00:00,333.0,state-roads,Harja/Väylävirasto,True,False,False,Tampere Linja-autoasema
"LINESTRING Z (23.757764000000005 61.491435999999986 0, 23.757729000000005 61.49144099999999 0)",101716910.0,101716885.0,2024-04-11 23:49:00+00:00,2024-04-11 23:49:36+00:00,['BRUSHING'],2024-04-11 23:47:00+00:00,2024-04-11 23:47:46+00:00,242.0,state-roads,Harja/Väylävirasto,True,False,False,Tampere Linja-autoasema
"LINESTRING Z (23.757729000000005 61.49144099999999 0, 23.757754000000002 61.491423000000005 0)",101716920.0,101716910.0,2024-04-11 23:50:00+00:00,2024-04-11 23:50:36+00:00,['BRUSHING'],2024-04-11 23:47:46+00:00,2024-04-11 23:48:58+00:00,0.0,state-roads,Harja/Väylävirasto,True,False,False,Tampere Linja-autoasema
"LINESTRING Z (23.757754000000002 61.491423000000005 0, 23.757727 61.491431999999996 0)",101716956.0,101716920.0,2024-04-11 23:51:00+00:00,2024-04-11 23:51:36+00:00,['BRUSHING'],2024-04-11 23:48:58+00:00,2024-04-11 23:49:52+00:00,233.0,state-roads,Harja/Väylävirasto,True,False,False,Tampere Linja-autoasema
"LINESTRING Z (23.757727 61.491431999999996 0, 23.757707000000003 61.49143499999999 0)",101716970.0,101716956.0,2024-04-11 23:52:00+00:00,2024-04-11 23:52:36+00:00,['BRUSHING'],2024-04-11 23:49:52+00:00,2024-04-11 23:50:46+00:00,0.0,state-roads,Harja/Väylävirasto,True,False,False,Tampere Linja-autoasema
"LINESTRING Z (23.757707000000003 61.49143499999999 0, 23.757720000000003 61.49142699999999 0)",101716991.0,101716970.0,2024-04-11 23:53:00+00:00,2024-04-11 23:53:37+00:00,['BRUSHING'],2024-04-11 23:50:46+00:00,2024-04-11 23:51:49+00:00,0.0,state-roads,Harja/Väylävirasto,True,False,False,Tampere Linja-autoasema
"LINESTRING Z (23.757720000000003 61.49142699999999 0, 23.757746 61.491434 0)",101717016.0,101716991.0,2024-04-11 23:54:00+00:00,2024-04-11 23:54:37+00:00,['BRUSHING'],2024-04-11 23:51:49+00:00,2024-04-11 23:52:52+00:00,0.0,state-roads,Harja/Väylävirasto,True,False,False,Tampere Linja-autoasema
"LINESTRING Z (23.757746 61.491434 0, 23.757768 61.491432 0)",101717045.0,101717016.0,2024-04-11 23:55:00+00:00,2024-04-11 23:55:37+00:00,['BRUSHING'],2024-04-11 23:52:52+00:00,2024-04-11 23:53:55+00:00,0.0,state-roads,Harja/Väylävirasto,True,False,False,Tampere Linja-autoasema
"LINESTRING Z (23.757768 61.491432 0, 23.757766 61.491431 0)",101717079.0,101717045.0,2024-04-11 23:56:00+00:00,2024-04-11 23:56:37+00:00,['BRUSHING'],2024-04-11 23:53:55+00:00,2024-04-11 23:55:40+00:00,0.0,state-roads,Harja/Väylävirasto,True,False,False,Tampere Linja-autoasema
"LINESTRING Z (23.757766 61.491431 0, 23.757769999999997 61.49143200000002 0)",101717122.0,101717079.0,2024-04-11 23:58:00+00:00,2024-04-11 23:58:38+00:00,['BRUSHING'],2024-04-11 23:55:40+00:00,2024-04-11 23:56:43+00:00,0.0,state-roads,Harja/Väylävirasto,True,False,False,Tampere Linja-autoasema
POINT Z (23.757769999999997 61.49143200000002 0),101717155.0,101717122.0,2024-04-11 23:59:00+00:00,2024-04-11 23:59:38+00:00,['BRUSHING'],2024-04-11 23:56:43+00:00,2024-04-11 23:57:55+00:00,62.0,state-roads,Harja/Väylävirasto,True,False,False,Tampere Linja-autoasema
"LINESTRING Z (23.757769999999997 61.49143200000002 0, 23.757662000000003 61.491460999999994 0, 23.757717 61.491522999999994 0)",101717185.0,101717155.0,2024-04-12 00:00:00+00:00,2024-04-12 00:00:38+00:00,['BRUSHING'],2024-04-11 23:57:55+00:00,2024-04-11 23:58:59+00:00,180.0,state-roads,Harja/Väylävirasto,True,False,False,Tampere Linja-autoasema
"LINESTRING Z (23.757717 61.491522999999994 0, 23.757437000000003 61.49172099999998 0, 23.756679 61.491803 0, 23.756657 61.491654999999994 0, 23.757012 61.490739 0, 23.756934000000005 61.490605999999985 0)",101717215.0,101717185.0,2024-04-12 00:01:00+00:00,2024-04-12 00:01:38+00:00,['BRUSHING'],2024-04-11 23:58:59+00:00,2024-04-12 00:00:00+00:00,77.0,state-roads,Harja/Väylävirasto,True,False,False,Tampere Linja-autoasema
"LINESTRING Z (23.756934000000005 61.490605999999985 0, 23.756228 61.49048899999998 0, 23.755985 61.490565 0, 23.755883 61.490798999999996 0, 23.756056 61.490941 0, 23.756403000000002 61.49101899999999 0, 23.759855 61.49127 0, 23.767208 61.492050000000006 0)",101717244.0,101717215.0,2024-04-12 00:02:00+00:00,2024-04-12 00:02:39+00:00,['BRUSHING'],2024-04-12 00:00:00+00:00,2024-04-12 00:00:59+00:00,153.0,state-roads,Harja/Väylävirasto,True,True,False,Tampere Linja-autoasema
"LINESTRING Z (23.767208 61.492050000000006 0, 23.769549 61.492133 0, 23.770521 61.49199899999999 0, 23.77096 61.491824 0, 23.771053 61.491486 0)",101717266.0,101717244.0,2024-04-12 00:03:00+00:00,2024-04-12 00:03:39+00:00,['BRUSHING'],2024-04-12 00:00:59+00:00,2024-04-12 00:01:55+00:00,238.0,state-roads,Harja/Väylävirasto,True,True,False,Tampere Linja-autoasema
"LINESTRING Z (23.771053 61.491486 0, 23.771219 61.489952 0, 23.770561 61.48868599999999 0, 23.769541000000004 61.48788199999999 0, 23.768499000000002 61.48721700000001 0, 23.766114000000005 61.48641599999999 0)",101717286.0,101717266.0,2024-04-12 00:04:00+00:00,2024-04-12 00:04:39+00:00,['BRUSHING'],2024-04-12 00:01:55+00:00,2024-04-12 00:03:00+00:00,168.0,state-roads,Harja/Väylävirasto,True,True,True,Tampere Linja-autoasema
"LINESTRING Z (23.766114000000005 61.48641599999999 0, 23.763244 61.485285 0, 23.762631 61.484762999999994 0, 23.762177000000005 61.483850999999994 0, 23.762293 61.48328300000001 0, 23.762981000000003 61.481981999999995 0, 23.763007 61.481633 0)",101717327.0,101717286.0,2024-04-12 00:05:00+00:00,2024-04-12 00:05:39+00:00,['BRUSHING'],2024-04-12 00:03:00+00:00,2024-04-12 00:03:55+00:00,176.0,state-roads,Harja/Väylävirasto,True,True,False,Tampere Linja-autoasema
"LINESTRING Z (23.762832 61.48469800000001 0, 23.763013 61.484930999999996 0, 23.764053 61.48556000000001 0, 23.768762 61.48713000000001 0, 23.770398 61.48818 0, 23.771399 61.48937600000001 0, 23.771454000000002 61.490631999999984 0)",102031477.0,,2024-04-16 19:51:00+00:00,2024-04-16 19:51:03+00:00,['BRUSHING'],2024-04-16 19:48:58+00:00,2024-04-16 19:49:41+00:00,0.0,state-roads,Harja/Väylävirasto,True,True,True,Tampere Linja-autoasema
"LINESTRING Z (23.771454000000002 61.490631999999984 0, 23.771392 61.491451000000005 0, 23.771276 61.491564999999994 0)",102031498.0,102031477.0,2024-04-16 19:52:00+00:00,2024-04-16 19:52:03+00:00,['BRUSHING'],2024-04-16 19:49:41+00:00,2024-04-16 19:51:00+00:00,256.0,state-roads,Harja/Väylävirasto,True,True,False,Tampere Linja-autoasema
"LINESTRING Z (23.771276 61.491564999999994 0, 23.771201 61.49190399999999 0, 23.77092 61.492095000000006 0, 23.769 61.49234 0, 23.766797 61.49225199999999 0, 23.758829 61.491328 0)",102031580.0,102031498.0,2024-04-16 19:53:00+00:00,2024-04-16 19:53:03+00:00,['BRUSHING'],2024-04-16 19:51:00+00:00,2024-04-16 19:51:59+00:00,157.0,state-roads,Harja/Väylävirasto,True,True,False,Tampere Linja-autoasema
"LINESTRING Z (23.758829 61.491328 0, 23.756129 61.49113899999999 0, 23.754656000000004 61.491229000000004 0, 23.754455 61.49140100000001 0, 23.75442 61.491788 0, 23.756512 61.491921000000005 0, 23.756759 61.491384 0)",102031618.0,102031580.0,2024-04-16 19:54:00+00:00,2024-04-16 19:54:04+00:00,['BRUSHING'],2024-04-16 19:51:59+00:00,2024-04-16 19:53:00+00:00,345.0,state-roads,Harja/Väylävirasto,True,False,False,Tampere Linja-autoasema
"LINESTRING Z (23.756759 61.491384 0, 23.757301000000002 61.49127999999999 0, 23.757664 61.491365999999985 0, 23.757707 61.491463 0, 23.757700000000003 61.49139599999999 0)",102031682.0,102031618.0,2024-04-16 19:55:00+00:00,2024-04-16 19:55:04+00:00,['BRUSHING'],2024-04-16 19:53:00+00:00,2024-04-16 19:53:22+00:00,134.0,state-roads,Harja/Väylävirasto,True,False,False,Tampere Linja-autoasema
"LINESTRING Z (23.757700000000003 61.49139599999999 0, 23.757736 61.49137400000001 0)",102031693.0,102031682.0,2024-04-16 19:56:00+00:00,2024-04-16 19:56:04+00:00,['BRUSHING'],2024-04-16 19:53:22+00:00,2024-04-16 19:54:56+00:00,249.0,state-roads,Harja/Väylävirasto,True,False,False,Tampere Linja-autoasema
"LINESTRING Z (23.757736 61.49137400000001 0, 23.757671000000002 61.49138099999998 0)",102031762.0,102031693.0,2024-04-16 19:57:00+00:00,2024-04-16 19:57:05+00:00,['BRUSHING'],2024-04-16 19:54:56+00:00,2024-04-16 19:55:52+00:00,0.0,state-roads,Harja/Väylävirasto,True,False,False,Tampere Linja-autoasema
"LINESTRING Z (23.757671000000002 61.49138099999998 0, 23.757733 61.491354 0)",102031802.0,102031762.0,2024-04-16 19:58:00+00:00,2024-04-16 19:58:05+00:00,['BRUSHING'],2024-04-16 19:55:52+00:00,2024-04-16 19:56:55+00:00,0.0,state-roads,Harja/Väylävirasto,True,False,False,Tampere Linja-autoasema
"LINESTRING Z (23.757733 61.491354 0, 23.757695999999996 61.491371000000015 0)",102031857.0,102031802.0,2024-04-16 19:59:00+00:00,2024-04-16 19:59:06+00:00,['BRUSHING'],2024-04-16 19:56:55+00:00,2024-04-16 19:57:58+00:00,0.0,state-roads,Harja/Väylävirasto,True,False,False,Tampere Linja-autoasema
"LINESTRING Z (23.757695999999996 61.491371000000015 0, 23.75774 61.491381 0)",102031906.0,102031857.0,2024-04-16 20:00:00+00:00,2024-04-16 20:00:06+00:00,['BRUSHING'],2024-04-16 19:57:58+00:00,2024-04-16 19:58:40+00:00,0.0,state-roads,Harja/Väylävirasto,True,False,False,Tampere Linja-autoasema
"LINESTRING Z (23.75774 61.491381 0, 23.757731 61.491387 0)",102031933.0,102031906.0,2024-04-16 20:01:00+00:00,2024-04-16 20:01:06+00:00,['BRUSHING'],2024-04-16 19:58:40+00:00,2024-04-16 20:00:04+00:00,0.0,state-roads,Harja/Väylävirasto,True,False,False,Tampere Linja-autoasema
"LINESTRING Z (23.757731 61.491387 0, 23.757687 61.491396 0)",102032016.0,102031933.0,2024-04-16 20:03:00+00:00,2024-04-16 20:03:07+00:00,['BRUSHING'],2024-04-16 20:00:04+00:00,2024-04-16 20:02:53+00:00,357.0,state-roads,Harja/Väylävirasto,True,False,False,Tampere Linja-autoasema
