geometry,id,previousId,sendingTime,created,tasks,startTime,endTime,direction,domain,source,10k,500m,100m
"LINESTRING Z (386698.8896887015 6681701.271246279 0, 386703.6963458888 6681699.116078639 0, 386684.978275103 6681695.573687078 0, 386670.5621119115 6681677.187317332 0, 386688.4674275555 6681693.793728007 0, 386676.2193202472 6681684.589828213 0)",106087580.0,106087138.0,2024-05-27 06:38:35+00:00,2024-05-27 06:41:11+00:00,['BRUSHING'],2024-05-27 06:38:35+00:00,2024-05-27 06:41:35+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (386676.2193202472 6681684.589828213 0, 386701.6664144813 6681703.302482591 0, 386675.2684480753 6681678.935741686 0, 386680.894481886 6681688.902421989 0, 386696.7493551532 6681692.979437492 0, 386695.8465487789 6681706.714978312 0, 386700.9506075052 6681703.436143132 0, 386699.6816683006 6681696.454605281 0, 386704.4743538825 6681700.986466223 0, 386684.165782696 6681687.240665149 0, 386674.7014411073 6681671.37520279 0)",106088041.0,106087580.0,2024-05-27 06:41:36+00:00,2024-05-27 06:44:14+00:00,['BRUSHING'],2024-05-27 06:41:35+00:00,2024-05-27 06:44:35+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (386674.7014411073 6681671.37520279 0, 386669.8948546133 6681666.398036514 0, 386679.3420574429 6681674.574435174 0, 386663.7189305928 6681656.559887034 0, 386677.2187629719 6681679.320967747 0, 386682.6858925365 6681678.816918053 0, 386673.3908174427 6681673.756199883 0, 386676.2299238706 6681668.875999634 0, 386672.450407269 6681661.303750208 0, 386635.0968457302 6681633.711231101 0, 386681.1539821993 6681679.421689652 0)",106088545.0,106088041.0,2024-05-27 06:44:35+00:00,2024-05-27 06:47:17+00:00,['BRUSHING'],2024-05-27 06:44:35+00:00,2024-05-27 06:47:35+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (386681.1539821993 6681679.421689652 0, 386687.8313270976 6681684.006467956 0, 386651.3599672844 6681649.142597814 0, 386656.7959926745 6681651.202672333 0)",106089006.0,106088545.0,2024-05-27 06:47:37+00:00,2024-05-27 06:50:21+00:00,['BRUSHING'],2024-05-27 06:47:35+00:00,2024-05-27 06:50:35+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (386656.7959926745 6681651.202672333 0, 386662.7229954592 6681658.373901198 0)",106089512.0,106089006.0,2024-05-27 06:50:35+00:00,2024-05-27 06:53:24+00:00,['BRUSHING'],2024-05-27 06:50:35+00:00,2024-05-27 06:53:35+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (386662.7229954592 6681658.373901198 0, 386646.4288596289 6681640.157368203 0, 386640.9755145033 6681639.323722314 0, 386650.2256927505 6681653.63555 0, 386645.9101312158 6681643.071001549 0, 386635.3319693252 6681639.498980921 0, 386664.0819507408 6681662.900882433 0, 386644.1326713293 6681646.469495528 0, 386648.3895291924 6681646.225865911 0)",106089966.0,106089512.0,2024-05-27 06:53:36+00:00,2024-05-27 06:56:27+00:00,['BRUSHING'],2024-05-27 06:53:35+00:00,2024-05-27 06:56:35+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (386648.3895291924 6681646.225865911 0, 386652.0204396893 6681650.793738666 0, 386629.107501059 6681628.102185925 0, 386653.0959476006 6681644.408076148 0, 386639.8897109045 6681634.676822509 0)",106090342.0,106089966.0,2024-05-27 06:56:36+00:00,2024-05-27 06:59:29+00:00,['BRUSHING'],2024-05-27 06:56:35+00:00,2024-05-27 06:59:35+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (386639.8897109045 6681634.676822509 0, 386625.1480177926 6681627.222168134 0, 386641.3800326275 6681652.35002607 0, 386675.8113101131 6681682.150743108 0, 386681.5447362604 6681679.521002599 0, 386663.9054930124 6681671.487492995 0)",106090833.0,106090342.0,2024-05-27 06:59:36+00:00,2024-05-27 07:02:32+00:00,['BRUSHING'],2024-05-27 06:59:35+00:00,2024-05-27 07:02:35+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (386663.9054930124 6681671.487492995 0, 386633.2398261971 6681645.247562595 0, 386628.9899227069 6681629.666043877 0, 386631.3724944678 6681640.402049595 0, 386649.9524371369 6681662.670941306 0, 386678.1108475305 6681684.865436416 0, 386645.2876249746 6681651.560022184 0)",106091302.0,106090833.0,2024-05-27 07:02:36+00:00,2024-05-27 07:04:35+00:00,['BRUSHING'],2024-05-27 07:02:35+00:00,2024-05-27 07:05:35+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (386645.2876249746 6681651.560022184 0, 386628.9380609018 6681626.212912006 0, 386633.7620018002 6681642.445263261 0, 386685.2342680306 6681689.547804933 0, 386647.0719593402 6681653.733479693 0)",106091806.0,106091302.0,2024-05-27 07:05:36+00:00,2024-05-27 07:07:38+00:00,['BRUSHING'],2024-05-27 07:05:35+00:00,2024-05-27 07:08:35+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (386647.0719593402 6681653.733479693 0, 386634.415588801 6681638.524449939 0, 386663.3937505761 6681667.491423796 0, 386626.6418953085 6681630.741957357 0)",106092290.0,106091806.0,2024-05-27 07:08:36+00:00,2024-05-27 07:10:42+00:00,['BRUSHING'],2024-05-27 07:08:35+00:00,2024-05-27 07:10:28+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (386626.6418953085 6681630.741957357 0, 386617.2636202788 6681608.744573381 0, 386613.667209099 6681605.290093618 0, 386623.8132140199 6681619.908366183 0, 386592.8148165789 6681586.54670746 0, 386521.2605003045 6681481.450334787 0, 386480.4611092047 6681396.573016211 0, 386441.2703564898 6681283.33940649 0, 386424.7734582905 6681199.935625118 0)",106092624.0,106092290.0,2024-05-27 07:10:28+00:00,2024-05-27 07:12:44+00:00,['BRUSHING'],2024-05-27 07:10:28+00:00,2024-05-27 07:11:29+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (386424.7734582905 6681199.935625118 0, 386410.1556230134 6681002.466765121 0, 386417.9535546623 6680886.32300067 0, 386419.3089317372 6680785.647432067 0, 386426.5076587261 6680710.756449074 0, 386421.9097161637 6680682.258506819 0, 386425.2349104092 6680612.837304524 0)",106092778.0,106092624.0,2024-05-27 07:11:29+00:00,2024-05-27 07:13:45+00:00,['BRUSHING'],2024-05-27 07:11:29+00:00,2024-05-27 07:14:29+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (386425.2349104092 6680612.837304524 0, 386408.9579577106 6680454.648211244 0, 386393.8418516948 6680376.550838389 0, 386398.9595842329 6680418.182903444 0, 386402.2631768433 6680419.306019028 0)",106093271.0,106092778.0,2024-05-27 07:14:29+00:00,2024-05-27 07:16:49+00:00,['BRUSHING'],2024-05-27 07:14:29+00:00,2024-05-27 07:17:29+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (386402.2631768433 6680419.306019028 0, 386401.4468184853 6680419.777185813 0)",106093752.0,106093271.0,2024-05-27 07:17:29+00:00,2024-05-27 07:19:52+00:00,['BRUSHING'],2024-05-27 07:17:29+00:00,2024-05-27 07:20:29+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (386401.4468184853 6680419.777185813 0, 386382.7177023019 6680309.250771605 0)",106094241.0,106093752.0,2024-05-27 07:20:29+00:00,2024-05-27 07:22:56+00:00,['BRUSHING'],2024-05-27 07:20:29+00:00,2024-05-27 07:21:29+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (386382.7177023019 6680309.250771605 0, 386368.6867329092 6680226.88486936 0, 386366.4875712731 6680166.885318441 0, 386371.9138376581 6679826.591489314 0, 386361.6349046411 6679725.94363147 0, 386342.031293621 6679633.721263518 0)",106094391.0,106094241.0,2024-05-27 07:21:30+00:00,2024-05-27 07:23:57+00:00,['BRUSHING'],2024-05-27 07:21:29+00:00,2024-05-27 07:22:30+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (386342.031293621 6679633.721263518 0, 386291.0868399938 6679492.436301403 0, 386154.9302701558 6679218.513879473 0, 386105.9092380683 6679087.758261207 0, 386071.9734979731 6678959.207447506 0, 386062.6668133192 6678877.586662945 0, 386058.9425516674 6678765.256312675 0)",106094557.0,106094391.0,2024-05-27 07:22:31+00:00,2024-05-27 07:24:58+00:00,['BRUSHING'],2024-05-27 07:22:30+00:00,2024-05-27 07:23:56+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (386058.9425516674 6678765.256312675 0, 386042.0403718136 6678699.585940744 0, 386013.5992547791 6678669.157348942 0, 385986.1398905823 6678663.104466715 0, 385961.9594350912 6678669.765475068 0, 385945.1801078708 6678689.791763349 0, 385938.3929617315 6678713.85253722 0, 385939.3703897492 6678752.270077787 0, 385948.1345352023 6678763.1408916 0, 386305.6200951051 6678746.651624942 0)",106094729.0,106094557.0,2024-05-27 07:23:57+00:00,2024-05-27 07:25:59+00:00,['BRUSHING'],2024-05-27 07:23:56+00:00,2024-05-27 07:26:57+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (386305.6200951051 6678746.651624942 0, 386304.1113814979 6678753.385155885 0, 386329.389026153 6678753.490311348 0, 386266.171704867 6678779.194741732 0, 386271.5674162609 6678788.722367951 0, 386256.4537554489 6678776.82258069 0, 386217.6974697481 6678858.268314185 0, 386234.9097341449 6678901.975373913 0, 386229.9792358874 6678919.848367175 0)",106095313.0,106094729.0,2024-05-27 07:26:57+00:00,2024-05-27 07:29:03+00:00,['BRUSHING'],2024-05-27 07:26:57+00:00,2024-05-27 07:26:57+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (386433.3510394891 6681130.239523804 0, 386438.2877409666 6681164.299111588 0, 386556.7971561119 6681489.70709659 0, 386641.6983896098 6681616.232512834 0, 386656.405501371 6681624.35696761 0, 386662.1422981788 6681636.10327682 0, 386659.3795048377 6681618.469577438 0, 386702.3419191312 6681648.340006276 0, 386693.6624348728 6681638.133740068 0, 386687.7871391957 6681641.547964806 0, 386691.1447465087 6681649.801984936 0, 386681.006124846 6681628.273828923 0, 386682.5828641515 6681636.248796201 0, 386666.2229948435 6681621.266070741 0, 386677.0672542735 6681636.97723492 0, 386667.2809055274 6681641.07012653 0, 386622.7204877633 6681600.77405495 0, 386585.7741557092 6681591.668950704 0, 386590.542742527 6681572.241101865 0, 386586.365300181 6681567.913150774 0, 386598.0192391219 6681581.147190968 0, 386609.1681562449 6681562.078388413 0, 386613.9818713411 6681565.495055159 0, 386609.1612422771 6681563.638809661 0, 386620.925755574 6681585.784950024 0, 386633.8036929537 6681595.637782417 0, 386632.6279119708 6681602.360894826 0, 386611.6269216207 6681594.877795114 0, 386628.1185655516 6681601.609392525 0)",106095802.0,,2024-05-27 07:29:57+00:00,2024-05-27 07:32:06+00:00,['BRUSHING'],2024-05-27 07:29:57+00:00,2024-05-27 07:32:57+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (386628.1185655516 6681601.609392525 0, 386639.5198260098 6681612.065320339 0, 386620.4762086803 6681580.226746942 0, 386630.3110640039 6681583.041712997 0, 386636.168950964 6681611.166390352 0, 386648.8806719445 6681633.506080466 0, 386616.2573135095 6681579.91201026 0, 386628.931185704 6681611.725495711 0, 386616.5789167951 6681586.700063479 0, 386627.6378795233 6681605.747723518 0, 386624.6846929183 6681596.255317919 0, 386636.0237895356 6681595.791723696 0, 386647.9920926893 6681615.591303824 0, 386657.8714362698 6681651.949383194 0, 386681.4893227306 6681684.871998939 0, 386675.4344328839 6681678.930588694 0, 386678.8023555861 6681691.084791514 0, 386669.4833361903 6681667.413802052 0, 386646.6778073527 6681644.60736932 0, 386661.1046586197 6681656.195282512 0, 386655.8137702592 6681665.943683188 0, 386657.6846375395 6681658.418893273 0, 386646.6501750759 6681640.150495825 0)",106096273.0,106095802.0,2024-05-27 07:32:57+00:00,2024-05-27 07:35:09+00:00,['BRUSHING'],2024-05-27 07:32:57+00:00,2024-05-27 07:35:57+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (386646.6501750759 6681640.150495825 0, 386638.9697997511 6681647.855698865 0, 386634.3985135423 6681589.824258765 0)",106096761.0,106096273.0,2024-05-27 07:35:58+00:00,2024-05-27 07:38:12+00:00,['BRUSHING'],2024-05-27 07:35:57+00:00,2024-05-27 07:38:57+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (386634.3985135423 6681589.824258765 0, 386638.1159708882 6681590.043144257 0)",106097243.0,106096761.0,2024-05-27 07:38:57+00:00,2024-05-27 07:41:16+00:00,['BRUSHING'],2024-05-27 07:38:57+00:00,2024-05-27 07:41:57+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (386638.1159708882 6681590.043144257 0, 386639.8588369986 6681592.663660337 0)",106097745.0,106097243.0,2024-05-27 07:41:57+00:00,2024-05-27 07:44:19+00:00,['BRUSHING'],2024-05-27 07:41:57+00:00,2024-05-27 07:44:57+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (386639.8588369986 6681592.663660337 0, 386639.2364040813 6681588.671030872 0)",106098249.0,106097745.0,2024-05-27 07:44:57+00:00,2024-05-27 07:47:23+00:00,['BRUSHING'],2024-05-27 07:44:57+00:00,2024-05-27 07:47:57+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (386639.2364040813 6681588.671030872 0, 386639.3747225978 6681589.558281857 0)",106098715.0,106098249.0,2024-05-27 07:47:57+00:00,2024-05-27 07:50:26+00:00,['BRUSHING'],2024-05-27 07:47:57+00:00,2024-05-27 07:50:57+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (386639.3747225978 6681589.558281857 0, 386638.1367261009 6681588.928066831 0)",106099189.0,106098715.0,2024-05-27 07:50:57+00:00,2024-05-27 07:53:28+00:00,['BRUSHING'],2024-05-27 07:50:57+00:00,2024-05-27 07:53:57+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (386638.1367261009 6681588.928066831 0, 386664.3626109094 6681616.643213195 0, 386640.7199087621 6681591.856817964 0, 386664.1274673149 6681616.204740721 0, 386644.1157310238 6681595.986212246 0, 386652.093436421 6681608.554469173 0)",106099668.0,106099189.0,2024-05-27 07:53:58+00:00,2024-05-27 07:56:32+00:00,['BRUSHING'],2024-05-27 07:53:57+00:00,2024-05-27 07:56:57+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (386652.093436421 6681608.554469173 0, 386702.2691540334 6681654.917414726 0)",106100162.0,106099668.0,2024-05-27 07:56:57+00:00,2024-05-27 07:59:35+00:00,['BRUSHING'],2024-05-27 07:56:57+00:00,2024-05-27 07:59:57+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (386702.2691540334 6681654.917414726 0, 386701.8057915008 6681654.263136954 0)",106100659.0,106100162.0,2024-05-27 07:59:58+00:00,2024-05-27 08:02:38+00:00,['BRUSHING'],2024-05-27 07:59:57+00:00,2024-05-27 08:02:57+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (386701.8057915008 6681654.263136954 0, 386702.3521272074 6681655.806385231 0)",106101139.0,106100659.0,2024-05-27 08:02:57+00:00,2024-05-27 08:05:41+00:00,['BRUSHING'],2024-05-27 08:02:57+00:00,2024-05-27 08:05:57+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (386702.3521272074 6681655.806385231 0, 386711.7543170625 6681664.318592364 0)",106101643.0,106101139.0,2024-05-27 08:05:58+00:00,2024-05-27 08:08:44+00:00,['BRUSHING'],2024-05-27 08:05:57+00:00,2024-05-27 08:08:57+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (386711.7543170625 6681664.318592364 0, 386724.4518811954 6681675.514640236 0, 386701.13148102 6681653.949736216 0, 386729.1408651361 6681678.489546548 0, 386706.7368264829 6681659.682254415 0, 386727.6919657027 6681678.200176925 0, 386715.5683906843 6681669.438055985 0)",106102121.0,106101643.0,2024-05-27 08:08:59+00:00,2024-05-27 08:11:47+00:00,['BRUSHING'],2024-05-27 08:08:57+00:00,2024-05-27 08:11:57+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (386715.5683906843 6681669.438055985 0, 386711.4534438748 6681665.330918829 0, 386728.4838355235 6681678.732820769 0, 386706.5812486156 6681658.238321139 0, 386717.2043359891 6681657.908636644 0, 386740.3689350371 6681681.59589287 0, 386725.8905685522 6681670.120722562 0)",106102595.0,106102121.0,2024-05-27 08:11:58+00:00,2024-05-27 08:14:51+00:00,['BRUSHING'],2024-05-27 08:11:57+00:00,2024-05-27 08:14:57+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (386725.8905685522 6681670.120722562 0, 386711.5331345 6681658.976182602 0, 386740.7319369873 6681684.370709426 0, 386703.9359239612 6681655.08856948 0, 386713.0060076693 6681668.960361409 0)",106103070.0,106102595.0,2024-05-27 08:14:58+00:00,2024-05-27 08:17:55+00:00,['BRUSHING'],2024-05-27 08:14:57+00:00,2024-05-27 08:17:57+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (386713.0060076693 6681668.960361409 0, 386748.1557907978 6681698.739431617 0, 386730.1712170999 6681683.138188682 0)",106103456.0,106103070.0,2024-05-27 08:17:58+00:00,2024-05-27 08:19:57+00:00,['BRUSHING'],2024-05-27 08:17:57+00:00,2024-05-27 08:20:57+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (386730.1712170999 6681683.138188682 0, 386755.0682679925 6681700.196624348 0, 386747.1081336198 6681695.317197213 0)",106103928.0,106103456.0,2024-05-27 08:20:58+00:00,2024-05-27 08:23:00+00:00,['BRUSHING'],2024-05-27 08:20:57+00:00,2024-05-27 08:23:57+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (386747.1081336198 6681695.317197213 0, 386760.6078366929 6681703.813839845 0, 386750.4553245094 6681699.671077278 0)",106104494.0,106103928.0,2024-05-27 08:23:58+00:00,2024-05-27 08:26:05+00:00,['BRUSHING'],2024-05-27 08:23:57+00:00,2024-05-27 08:26:57+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (386750.4553245094 6681699.671077278 0, 386766.0435087373 6681711.22335339 0)",106104991.0,106104494.0,2024-05-27 08:26:58+00:00,2024-05-27 08:29:08+00:00,['BRUSHING'],2024-05-27 08:26:57+00:00,2024-05-27 08:29:57+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (386766.0435087373 6681711.22335339 0, 386788.7236474715 6681728.239332011 0, 386751.3371174784 6681699.532276923 0, 386791.4831168398 6681727.930863346 0, 386758.2252839764 6681703.776308746 0, 386762.8208173896 6681707.311370642 0)",106105476.0,106104991.0,2024-05-27 08:29:58+00:00,2024-05-27 08:32:11+00:00,['BRUSHING'],2024-05-27 08:29:57+00:00,2024-05-27 08:32:57+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (386762.8208173896 6681707.311370642 0, 386807.361672499 6681736.353893461 0, 386733.0416424826 6681673.910779173 0, 386745.9223631367 6681685.658430418 0)",106105964.0,106105476.0,2024-05-27 08:32:58+00:00,2024-05-27 08:35:14+00:00,['BRUSHING'],2024-05-27 08:32:57+00:00,2024-05-27 08:35:57+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (386745.9223631367 6681685.658430418 0, 386784.4951258254 6681715.108747173 0, 386721.0114011478 6681666.371619338 0, 386758.2531760767 6681697.534626498 0)",106106486.0,106105964.0,2024-05-27 08:35:58+00:00,2024-05-27 08:38:17+00:00,['BRUSHING'],2024-05-27 08:35:57+00:00,2024-05-27 08:38:57+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (386758.2531760767 6681697.534626498 0, 386798.1705892561 6681732.849849512 0, 386726.9589803879 6681674.210966981 0, 386746.2749978605 6681688.099239487 0)",106106994.0,106106486.0,2024-05-27 08:38:58+00:00,2024-05-27 08:41:20+00:00,['BRUSHING'],2024-05-27 08:38:57+00:00,2024-05-27 08:41:58+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (386746.2749978605 6681688.099239487 0, 386807.4168242178 6681739.918362617 0, 386789.50883015 6681723.200039418 0, 386794.4155567237 6681726.056828785 0)",106107499.0,106106994.0,2024-05-27 08:41:58+00:00,2024-05-27 08:44:24+00:00,['BRUSHING'],2024-05-27 08:41:58+00:00,2024-05-27 08:44:58+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (386794.4155567237 6681726.056828785 0, 386795.7950448343 6681731.251873713 0, 386730.5414505485 6681675.437120206 0, 386746.693323096 6681690.872340015 0)",106107986.0,106107499.0,2024-05-27 08:44:58+00:00,2024-05-27 08:47:27+00:00,['BRUSHING'],2024-05-27 08:44:58+00:00,2024-05-27 08:47:58+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (386746.693323096 6681690.872340015 0, 386794.5019599068 6681727.057137251 0, 386731.2642793111 6681671.959952193 0)",106108457.0,106107986.0,2024-05-27 08:47:58+00:00,2024-05-27 08:50:30+00:00,['BRUSHING'],2024-05-27 08:47:58+00:00,2024-05-27 08:50:58+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (386731.2642793111 6681671.959952193 0, 386770.5012378026 6681701.389521519 0, 386732.9552760986 6681671.127379387 0, 386768.3920101864 6681697.665881578 0, 386760.151861859 6681690.900578856 0)",106108938.0,106108457.0,2024-05-27 08:50:58+00:00,2024-05-27 08:53:33+00:00,['BRUSHING'],2024-05-27 08:50:58+00:00,2024-05-27 08:53:58+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (386760.151861859 6681690.900578856 0, 386732.8031634433 6681669.794781074 0, 386814.9726852823 6681735.337786411 0, 386792.1093883953 6681719.553206241 0)",106109453.0,106108938.0,2024-05-27 08:53:58+00:00,2024-05-27 08:56:36+00:00,['BRUSHING'],2024-05-27 08:53:58+00:00,2024-05-27 08:56:58+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (386792.1093883953 6681719.553206241 0, 386783.1605083428 6681711.361074746 0, 386822.2926863262 6681744.583482331 0)",106109964.0,106109453.0,2024-05-27 08:56:58+00:00,2024-05-27 08:59:39+00:00,['BRUSHING'],2024-05-27 08:56:58+00:00,2024-05-27 08:56:58+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (386823.7103874537 6681745.653957005 0, 386787.6827055488 6681730.389035858 0, 386768.2393512471 6681710.598022207 0)",106110458.0,106109964.0,2024-05-27 08:59:59+00:00,2024-05-27 09:02:43+00:00,['BRUSHING'],2024-05-27 08:59:58+00:00,2024-05-27 09:02:58+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (386768.2393512471 6681710.598022207 0, 386769.1557482244 6681709.789493764 0)",106110964.0,106110458.0,2024-05-27 09:02:58+00:00,2024-05-27 09:05:46+00:00,['BRUSHING'],2024-05-27 09:02:58+00:00,2024-05-27 09:05:58+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (386769.1557482244 6681709.789493764 0, 386770.4662765173 6681710.974716531 0)",106111469.0,106110964.0,2024-05-27 09:05:58+00:00,2024-05-27 09:08:49+00:00,['BRUSHING'],2024-05-27 09:05:58+00:00,2024-05-27 09:08:58+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (386770.4662765173 6681710.974716531 0, 386768.9447278625 6681711.913459365 0)",106111955.0,106111469.0,2024-05-27 09:08:58+00:00,2024-05-27 09:11:54+00:00,['BRUSHING'],2024-05-27 09:08:58+00:00,2024-05-27 09:11:58+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (386768.9447278625 6681711.913459365 0, 386769.4254096887 6681711.341333052 0)",106112443.0,106111955.0,2024-05-27 09:11:58+00:00,2024-05-27 09:14:57+00:00,['BRUSHING'],2024-05-27 09:11:58+00:00,2024-05-27 09:14:58+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (386769.4254096887 6681711.341333052 0, 386767.6825504437 6681712.286941395 0)",106112842.0,106112443.0,2024-05-27 09:14:58+00:00,2024-05-27 09:16:59+00:00,['BRUSHING'],2024-05-27 09:14:58+00:00,2024-05-27 09:17:58+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (386767.6825504437 6681712.286941395 0, 386775.0477568014 6681719.413727156 0)",106113382.0,106112842.0,2024-05-27 09:17:59+00:00,2024-05-27 09:20:03+00:00,['BRUSHING'],2024-05-27 09:17:58+00:00,2024-05-27 09:20:58+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (386775.0477568014 6681719.413727156 0, 386799.0282064466 6681731.931708331 0, 386772.1776978931 6681717.942548043 0, 386804.1664085715 6681738.681840427 0, 386783.8863668598 6681718.693808367 0)",106113839.0,106113382.0,2024-05-27 09:21:00+00:00,2024-05-27 09:23:06+00:00,['BRUSHING'],2024-05-27 09:20:58+00:00,2024-05-27 09:23:58+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (386783.8863668598 6681718.693808367 0, 386774.5743452316 6681711.293062122 0, 386806.6734015383 6681739.161314091 0, 386770.9227838815 6681709.623238281 0, 386805.6396187217 6681736.18440759 0)",106114309.0,106113839.0,2024-05-27 09:23:59+00:00,2024-05-27 09:26:09+00:00,['BRUSHING'],2024-05-27 09:23:58+00:00,2024-05-27 09:26:58+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (386805.6396187217 6681736.18440759 0, 386770.6981611798 6681705.952582076 0, 386779.0075479464 6681709.595351176 0)",106114803.0,106114309.0,2024-05-27 09:26:59+00:00,2024-05-27 09:29:12+00:00,['BRUSHING'],2024-05-27 09:26:58+00:00,2024-05-27 09:29:58+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (386779.0075479464 6681709.595351176 0, 386780.6121296326 6681707.762492218 0)",106115274.0,106114803.0,2024-05-27 09:29:59+00:00,2024-05-27 09:32:15+00:00,['BRUSHING'],2024-05-27 09:29:58+00:00,2024-05-27 09:32:58+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (386780.6121296326 6681707.762492218 0, 386809.3603629641 6681736.51480192 0)",106115754.0,106115274.0,2024-05-27 09:32:59+00:00,2024-05-27 09:35:19+00:00,['BRUSHING'],2024-05-27 09:32:58+00:00,2024-05-27 09:35:53+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (386809.3603629641 6681736.51480192 0, 386820.9024126655 6681747.969881371 0, 386789.1250695609 6681721.540294578 0, 387156.4379846129 6682005.489986052 0)",106116196.0,106115754.0,2024-05-27 09:35:55+00:00,2024-05-27 09:38:22+00:00,['BRUSHING'],2024-05-27 09:35:53+00:00,2024-05-27 09:36:54+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (375519.1489167775 6672011.439237642 0, 375765.1825293867 6672065.167861033 0, 376224.6748304857 6672136.325314099 0)",106158704.0,106158667.0,2024-05-27 19:16:00+00:00,2024-05-27 19:16:29+00:00,['BRUSHING'],2024-05-27 19:13:56+00:00,2024-05-27 19:14:48+00:00,81.0,state-roads,Harja/Väylävirasto,True,False,False
