"Havaintoasema","Vuosi","Kuukausi","Päivä","Aika [UTC]","Hengitettävät hiukkaset <10 µm [µg/m3]","Pienhiukkaset <2.5 µm [µg/m3]"
"Jyväskylä Jyskä","2024","4","8","12:00","56.8","10.3"
"Jyväskylä Jyskä","2024","4","8","13:00","82.7","13.4"
"Jyväskylä Jyskä","2024","4","8","14:00","71.1","12.3"
"Jyväskylä Jyskä","2024","4","8","15:00","29.3","8.9"
"Jyväskylä Jyskä","2024","4","8","16:00","25.6","8"
"Jyväskylä Jyskä","2024","4","8","17:00","13.5","5.8"
"Jyväskylä Jyskä","2024","4","8","18:00","10.4","5.2"
"Jyväskylä Jyskä","2024","4","8","19:00","8.4","6.1"
"Jyväskylä Jyskä","2024","4","8","20:00","9.3","7.8"
"Jyväskylä Jyskä","2024","4","8","21:00","4.9","3.3"
"Jyväskylä Jyskä","2024","4","8","22:00","3.6","2.9"
"Jyväskylä Jyskä","2024","4","8","23:00","3.8","3"
"Jyväskylä Jyskä","2024","4","9","00:00","3.4","2.7"
"Jyväskylä Jyskä","2024","4","9","01:00","3","2.6"
"Jyväskylä Jyskä","2024","4","9","02:00","3.7","2.7"
"Jyväskylä Jyskä","2024","4","9","03:00","4","2.8"
"Jyväskylä Jyskä","2024","4","9","04:00","5.5","4"
"Jyväskylä Jyskä","2024","4","9","05:00","7.8","4.9"
"Jyväskylä Jyskä","2024","4","9","06:00","6.5","4.5"
"Jyväskylä Jyskä","2024","4","9","07:00","3.8","2.9"
"Jyväskylä Jyskä","2024","4","9","08:00","3.1","2.5"
"Jyväskylä Jyskä","2024","4","9","09:00","8.5","2.7"
"Jyväskylä Jyskä","2024","4","9","10:00","35.4","6.3"
"Jyväskylä Jyskä","2024","4","9","11:00","44.5","7.6"
"Jyväskylä Jyskä","2024","4","9","12:00","44.4","7.8"
"Jyväskylä Jyskä","2024","4","9","13:00","97","13.5"
"Jyväskylä Jyskä","2024","4","9","14:00","142.3","19.1"
"Jyväskylä Jyskä","2024","4","9","15:00","133.9","18"
"Jyväskylä Jyskä","2024","4","9","16:00","94.8","14.7"
"Jyväskylä Jyskä","2024","4","9","17:00","164.1","22.9"
"Jyväskylä Jyskä","2024","4","9","18:00","128.4","18.5"
"Jyväskylä Jyskä","2024","4","9","19:00","33.6","8.4"
"Jyväskylä Jyskä","2024","4","9","20:00","27.6","7.9"
"Jyväskylä Jyskä","2024","4","9","21:00","18.6","6.6"
"Jyväskylä Jyskä","2024","4","9","22:00","19.5","6.3"
"Jyväskylä Jyskä","2024","4","9","23:00","11.8","4.4"
"Jyväskylä Jyskä","2024","4","10","00:00","7.5","4"
"Jyväskylä Jyskä","2024","4","10","01:00","8.5","4.4"
"Jyväskylä Jyskä","2024","4","10","02:00","8.8","4.6"
"Jyväskylä Jyskä","2024","4","10","03:00","8.8","4.7"
"Jyväskylä Jyskä","2024","4","10","04:00","8.1","4.8"
"Jyväskylä Jyskä","2024","4","10","05:00","9.1","4.8"
"Jyväskylä Jyskä","2024","4","10","06:00","8.3","4.4"
"Jyväskylä Jyskä","2024","4","10","07:00","8.2","4.3"
"Jyväskylä Jyskä","2024","4","10","08:00","7.3","4.4"
"Jyväskylä Jyskä","2024","4","10","09:00","10.7","4.8"
"Jyväskylä Jyskä","2024","4","10","10:00","38.7","10.1"
"Jyväskylä Jyskä","2024","4","10","11:00","40.5","11.1"
"Jyväskylä Jyskä","2024","4","10","12:00","46.7","14"
"Jyväskylä Jyskä","2024","4","10","13:00","37.7","15"
"Jyväskylä Jyskä","2024","4","10","14:00","44.3","15.8"
"Jyväskylä Jyskä","2024","4","10","15:00","34.4","13.2"
"Jyväskylä Jyskä","2024","4","10","16:00","45.7","9.7"
"Jyväskylä Jyskä","2024","4","10","17:00","56.7","10.8"
"Jyväskylä Jyskä","2024","4","10","18:00","22.4","5.8"
"Jyväskylä Jyskä","2024","4","10","19:00","17.5","4.6"
"Jyväskylä Jyskä","2024","4","10","20:00","8.4","3"
"Jyväskylä Jyskä","2024","4","10","21:00","5.4","2.3"
"Jyväskylä Jyskä","2024","4","10","22:00","2.7","1.6"
"Jyväskylä Jyskä","2024","4","10","23:00","1.6","1"
"Jyväskylä Jyskä","2024","4","11","00:00","1.8","0.9"
"Jyväskylä Jyskä","2024","4","11","01:00","1.6","0.7"
"Jyväskylä Jyskä","2024","4","11","02:00","1.6","0.7"
"Jyväskylä Jyskä","2024","4","11","03:00","2.1","0.7"
"Jyväskylä Jyskä","2024","4","11","04:00","3.5","0.8"
"Jyväskylä Jyskä","2024","4","11","05:00","2.9","0.7"
"Jyväskylä Jyskä","2024","4","11","06:00","4.3","0.9"
"Jyväskylä Jyskä","2024","4","11","07:00","21.6","3.5"
"Jyväskylä Jyskä","2024","4","11","08:00","27.3","4.5"
"Jyväskylä Jyskä","2024","4","11","09:00","29.8","4.3"
"Jyväskylä Jyskä","2024","4","11","10:00","26.7","3.9"
"Jyväskylä Jyskä","2024","4","11","11:00","32.3","4.6"
"Jyväskylä Jyskä","2024","4","11","12:00","48.8","6.5"
"Jyväskylä Jyskä","2024","4","11","13:00","57.3","7.7"
"Jyväskylä Jyskä","2024","4","11","14:00","62.6","8.5"
"Jyväskylä Jyskä","2024","4","11","15:00","49.8","7.4"
"Jyväskylä Jyskä","2024","4","11","16:00","42.1","7.1"
"Jyväskylä Jyskä","2024","4","11","17:00","11.1","3.1"
"Jyväskylä Jyskä","2024","4","11","18:00","6.9","2.7"
"Jyväskylä Jyskä","2024","4","11","19:00","8.4","2.9"
"Jyväskylä Jyskä","2024","4","11","20:00","5.3","1.8"
"Jyväskylä Jyskä","2024","4","11","21:00","3.3","1"
"Jyväskylä Jyskä","2024","4","11","22:00","2.9","0.8"
"Jyväskylä Jyskä","2024","4","11","23:00","1.8","0.6"
"Jyväskylä Jyskä","2024","4","12","00:00","1.4","0.5"
"Jyväskylä Jyskä","2024","4","12","01:00","1.4","0.6"
"Jyväskylä Jyskä","2024","4","12","02:00","0.4","0.3"
"Jyväskylä Jyskä","2024","4","12","03:00","0.6","0.2"
"Jyväskylä Jyskä","2024","4","12","04:00","1","0.4"
"Jyväskylä Jyskä","2024","4","12","05:00","1.7","0.8"
"Jyväskylä Jyskä","2024","4","12","06:00","1.9","1.2"
"Jyväskylä Jyskä","2024","4","12","07:00","2","1.3"
"Jyväskylä Jyskä","2024","4","12","08:00","7.1","2"
"Jyväskylä Jyskä","2024","4","12","09:00","11.9","2.8"
"Jyväskylä Jyskä","2024","4","12","10:00","12.9","3.1"
"Jyväskylä Jyskä","2024","4","12","11:00","7.8","2.3"
"Jyväskylä Jyskä","2024","4","12","12:00","15.4","3.1"
"Jyväskylä Jyskä","2024","4","12","13:00","33.3","4.9"
"Jyväskylä Jyskä","2024","4","12","14:00","46.1","6.4"
"Jyväskylä Jyskä","2024","4","12","15:00","53.8","7.6"
"Jyväskylä Jyskä","2024","4","12","16:00","40.9","6.2"
"Jyväskylä Jyskä","2024","4","12","17:00","106.5","14.5"
"Jyväskylä Jyskä","2024","4","12","18:00","281.9","36"
"Jyväskylä Jyskä","2024","4","12","19:00","112","23.1"
"Jyväskylä Jyskä","2024","4","12","20:00","100.2","17.1"
"Jyväskylä Jyskä","2024","4","12","21:00","47.5","8.5"
"Jyväskylä Jyskä","2024","4","12","22:00","48.8","8.8"
"Jyväskylä Jyskä","2024","4","12","23:00","51.4","8.6"
"Jyväskylä Jyskä","2024","4","13","00:00","35.4","7.2"
"Jyväskylä Jyskä","2024","4","13","01:00","41.9","8"
"Jyväskylä Jyskä","2024","4","13","02:00","10.2","3.8"
"Jyväskylä Jyskä","2024","4","13","03:00","22","5.1"
"Jyväskylä Jyskä","2024","4","13","04:00","26.1","8.6"
"Jyväskylä Jyskä","2024","4","13","05:00","27.8","7"
"Jyväskylä Jyskä","2024","4","13","06:00","28","5.8"
"Jyväskylä Jyskä","2024","4","13","07:00","35","7.4"
"Jyväskylä Jyskä","2024","4","13","08:00","43","8.8"
"Jyväskylä Jyskä","2024","4","13","09:00","58.2","11"
"Jyväskylä Jyskä","2024","4","13","10:00","43.2","9.5"
"Jyväskylä Jyskä","2024","4","13","11:00","48.5","10.7"
"Jyväskylä Jyskä","2024","4","13","12:00","60","11"
"Jyväskylä Jyskä","2024","4","13","13:00","56.7","9.7"
"Jyväskylä Jyskä","2024","4","13","14:00","57.9","9.6"
"Jyväskylä Jyskä","2024","4","13","15:00","69.4","11"
"Jyväskylä Jyskä","2024","4","13","16:00","77.5","13.2"
"Jyväskylä Jyskä","2024","4","13","17:00","40.4","8.7"
"Jyväskylä Jyskä","2024","4","13","18:00","38.3","8.2"
"Jyväskylä Jyskä","2024","4","13","19:00","28.7","6.7"
"Jyväskylä Jyskä","2024","4","13","20:00","16.3","4.7"
"Jyväskylä Jyskä","2024","4","13","21:00","5.7","2.5"
"Jyväskylä Jyskä","2024","4","13","22:00","3.4","1.9"
"Jyväskylä Jyskä","2024","4","13","23:00","1.6","1"
"Jyväskylä Jyskä","2024","4","14","00:00","1.8","1.1"
"Jyväskylä Jyskä","2024","4","14","01:00","2.2","1.4"
"Jyväskylä Jyskä","2024","4","14","02:00","2.2","1.3"
"Jyväskylä Jyskä","2024","4","14","03:00","1.6","1"
"Jyväskylä Jyskä","2024","4","14","04:00","1.7","1.1"
"Jyväskylä Jyskä","2024","4","14","05:00","1.6","1.1"
"Jyväskylä Jyskä","2024","4","14","06:00","1.6","1"
"Jyväskylä Jyskä","2024","4","14","07:00","2.4","1.2"
"Jyväskylä Jyskä","2024","4","14","08:00","6.9","1.8"
"Jyväskylä Jyskä","2024","4","14","09:00","25.5","5.2"
"Jyväskylä Jyskä","2024","4","14","10:00","25.9","5.1"
"Jyväskylä Jyskä","2024","4","14","11:00","27.8","5"
"Jyväskylä Jyskä","2024","4","14","12:00","20.3","3.7"
"Jyväskylä Jyskä","2024","4","14","13:00","31.1","5.2"
"Jyväskylä Jyskä","2024","4","14","14:00","11.6","2.6"
"Jyväskylä Jyskä","2024","4","14","15:00","8.1","2.1"
"Jyväskylä Jyskä","2024","4","14","16:00","9.2","2.4"
"Jyväskylä Jyskä","2024","4","14","17:00","9.2","2.7"
"Jyväskylä Jyskä","2024","4","14","18:00","41.4","7.4"
"Jyväskylä Jyskä","2024","4","14","19:00","44","9.1"
"Jyväskylä Jyskä","2024","4","14","20:00","15.3","4.1"
"Jyväskylä Jyskä","2024","4","14","21:00","6.4","2.5"
"Jyväskylä Jyskä","2024","4","14","22:00","2.9","1.5"
"Jyväskylä Jyskä","2024","4","14","23:00","1.9","1.1"
"Jyväskylä Jyskä","2024","4","15","00:00","2.3","1.5"
"Jyväskylä Jyskä","2024","4","15","01:00","2.3","1.7"
"Jyväskylä Jyskä","2024","4","15","02:00","4.3","2.8"
"Jyväskylä Jyskä","2024","4","15","03:00","5.7","3.5"
"Jyväskylä Jyskä","2024","4","15","04:00","6.9","3.7"
"Jyväskylä Jyskä","2024","4","15","05:00","12.8","4.7"
"Jyväskylä Jyskä","2024","4","15","06:00","18.3","5.2"
"Jyväskylä Jyskä","2024","4","15","07:00","15.1","4.6"
"Jyväskylä Jyskä","2024","4","15","08:00","8.6","3.2"
"Jyväskylä Jyskä","2024","4","15","09:00","8.6","2.8"
"Jyväskylä Jyskä","2024","4","15","10:00","15.7","3.7"
"Jyväskylä Jyskä","2024","4","15","11:00","20.2","4.3"
"Jyväskylä Jyskä","2024","4","15","12:00","19.1","3.7"
"Jyväskylä Jyskä","2024","4","15","13:00","23.4","3.8"
"Jyväskylä Jyskä","2024","4","15","14:00","38","5.1"
"Jyväskylä Jyskä","2024","4","15","15:00","23.4","3.6"
"Jyväskylä Jyskä","2024","4","15","16:00","30.1","4.3"
"Jyväskylä Jyskä","2024","4","15","17:00","18.2","3"
"Jyväskylä Jyskä","2024","4","15","18:00","16.5","2.9"
"Jyväskylä Jyskä","2024","4","15","19:00","5.4","1.8"
"Jyväskylä Jyskä","2024","4","15","20:00","2.9","1.6"
"Jyväskylä Jyskä","2024","4","15","21:00","2.5","1.4"
"Jyväskylä Jyskä","2024","4","15","22:00","1.5","1.1"
"Jyväskylä Jyskä","2024","4","15","23:00","1.7","1.1"
"Jyväskylä Jyskä","2024","4","16","00:00","1.7","1.3"
"Jyväskylä Jyskä","2024","4","16","01:00","2.4","1.4"
"Jyväskylä Jyskä","2024","4","16","02:00","2.1","1.4"
"Jyväskylä Jyskä","2024","4","16","03:00","2.9","1.5"
"Jyväskylä Jyskä","2024","4","16","04:00","4.9","1.9"
"Jyväskylä Jyskä","2024","4","16","05:00","16.4","3"
"Jyväskylä Jyskä","2024","4","16","06:00","15.4","2.8"
"Jyväskylä Jyskä","2024","4","16","07:00","9.7","2.3"
"Jyväskylä Jyskä","2024","4","16","08:00","9.6","2.2"
"Jyväskylä Jyskä","2024","4","16","09:00","15.1","2.8"
"Jyväskylä Jyskä","2024","4","16","10:00","24.4","3.7"
"Jyväskylä Jyskä","2024","4","16","11:00","18.9","3.1"
"Jyväskylä Jyskä","2024","4","16","12:00","2.7","1.3"
"Jyväskylä Jyskä","2024","4","16","13:00","2.4","1.4"
"Jyväskylä Jyskä","2024","4","16","14:00","2.7","1.7"
"Jyväskylä Jyskä","2024","4","16","15:00","2.4","1.8"
"Jyväskylä Jyskä","2024","4","16","16:00","3.1","2"
"Jyväskylä Jyskä","2024","4","16","17:00","4.5","3"
"Jyväskylä Jyskä","2024","4","16","18:00","2.5","2.2"
"Jyväskylä Jyskä","2024","4","16","19:00","2.3","1.9"
"Jyväskylä Jyskä","2024","4","16","20:00","1.6","1.4"
"Jyväskylä Jyskä","2024","4","16","21:00","1.8","1.4"
"Jyväskylä Jyskä","2024","4","16","22:00","4","3.2"
"Jyväskylä Jyskä","2024","4","16","23:00","5.8","5"
"Jyväskylä Jyskä","2024","4","17","00:00","4.7","4.1"
"Jyväskylä Jyskä","2024","4","17","01:00","2","1.8"
"Jyväskylä Jyskä","2024","4","17","02:00","1.5","1.3"
"Jyväskylä Jyskä","2024","4","17","03:00","1.5","1.2"
"Jyväskylä Jyskä","2024","4","17","04:00","1.7","1.3"
"Jyväskylä Jyskä","2024","4","17","05:00","2.1","1.1"
"Jyväskylä Jyskä","2024","4","17","06:00","1.9","1.1"
"Jyväskylä Jyskä","2024","4","17","07:00","2.5","1.6"
"Jyväskylä Jyskä","2024","4","17","08:00","2.6","1.6"
"Jyväskylä Jyskä","2024","4","17","09:00","2.6","1.6"
"Jyväskylä Jyskä","2024","4","17","10:00","4.1","1.6"
"Jyväskylä Jyskä","2024","4","17","11:00","4.9","1.7"
"Jyväskylä Jyskä","2024","4","17","12:00","5.6","2"
"Jyväskylä Jyskä","2024","4","17","13:00","10.5","2.8"
"Jyväskylä Jyskä","2024","4","17","14:00","26.9","5.3"
"Jyväskylä Jyskä","2024","4","17","15:00","2.9","2"
"Jyväskylä Jyskä","2024","4","17","16:00","3.9","3"
"Jyväskylä Jyskä","2024","4","17","17:00","3.9","2.9"
"Jyväskylä Jyskä","2024","4","17","18:00","4.5","3.7"
"Jyväskylä Jyskä","2024","4","17","19:00","3.4","2.5"
"Jyväskylä Jyskä","2024","4","17","20:00","4","3.2"
"Jyväskylä Jyskä","2024","4","17","21:00","3.6","2.7"
"Jyväskylä Jyskä","2024","4","17","22:00","3.1","2.5"
"Jyväskylä Jyskä","2024","4","17","23:00","3.6","2.4"
"Jyväskylä Jyskä","2024","4","18","00:00","4.1","2.7"
"Jyväskylä Jyskä","2024","4","18","01:00","3.5","2.5"
"Jyväskylä Jyskä","2024","4","18","02:00","3.9","2.5"
"Jyväskylä Jyskä","2024","4","18","03:00","5.9","2.8"
"Jyväskylä Jyskä","2024","4","18","04:00","7.1","3"
"Jyväskylä Jyskä","2024","4","18","05:00","14.4","3.7"
"Jyväskylä Jyskä","2024","4","18","06:00","12","3.1"
"Jyväskylä Jyskä","2024","4","18","07:00","10.9","3.1"
"Jyväskylä Jyskä","2024","4","18","08:00","8.7","2.9"
"Jyväskylä Jyskä","2024","4","18","09:00","8.5","3"
"Jyväskylä Jyskä","2024","4","18","10:00","10.2","3.1"
"Jyväskylä Jyskä","2024","4","18","11:00","8.5","2.6"
"Jyväskylä Jyskä","2024","4","18","12:00","11.6","3.1"
"Jyväskylä Jyskä","2024","4","18","13:00","11.6","3.2"
"Jyväskylä Jyskä","2024","4","18","14:00","16.3","3.7"
"Jyväskylä Jyskä","2024","4","18","15:00","13.5","3.6"
"Jyväskylä Jyskä","2024","4","18","16:00","13","3.6"
"Jyväskylä Jyskä","2024","4","18","17:00","17.1","4.1"
"Jyväskylä Jyskä","2024","4","18","18:00","10.8","3.5"
"Jyväskylä Jyskä","2024","4","18","19:00","13.3","4.4"
"Jyväskylä Jyskä","2024","4","18","20:00","25.4","5.4"
"Jyväskylä Jyskä","2024","4","18","21:00","27","5.3"
"Jyväskylä Jyskä","2024","4","18","22:00","12.7","3.9"
"Jyväskylä Jyskä","2024","4","18","23:00","8.9","3.3"
"Jyväskylä Jyskä","2024","4","19","00:00","4.1","2.7"
"Jyväskylä Jyskä","2024","4","19","01:00","4.9","2.9"
"Jyväskylä Jyskä","2024","4","19","02:00","4.4","2.4"
"Jyväskylä Jyskä","2024","4","19","03:00","5.3","2.5"
"Jyväskylä Jyskä","2024","4","19","04:00","6.7","2.6"
"Jyväskylä Jyskä","2024","4","19","05:00","8.4","2.7"
