"Havaintoasema","Vuosi","Kuukausi","Päivä","Aika [UTC]","Hengitettävät hiukkaset <10 µm [µg/m3]"
"Kaarina Kaarina","2024","6","17","04:00","8.2"
"Kaarina Kaarina","2024","6","17","05:00","7.6"
"Kaarina Kaarina","2024","6","17","06:00","6.3"
"Kaarina Kaarina","2024","6","17","07:00","7.2"
"Kaarina Kaarina","2024","6","17","08:00","16.2"
"Kaarina Kaarina","2024","6","17","09:00","11.6"
"Kaarina Kaarina","2024","6","17","10:00","13.2"
"Kaarina Kaarina","2024","6","17","11:00","10.3"
"Kaarina Kaarina","2024","6","17","12:00","8.1"
"Kaarina Kaarina","2024","6","17","13:00","9.8"
"Kaarina Kaarina","2024","6","17","14:00","7.5"
"Kaarina Kaarina","2024","6","17","15:00","10.3"
"Kaarina Kaarina","2024","6","17","16:00","7.9"
"Kaarina Kaarina","2024","6","17","17:00","7"
"Kaarina Kaarina","2024","6","17","18:00","8.8"
"Kaarina Kaarina","2024","6","17","19:00","6.8"
"Kaarina Kaarina","2024","6","17","20:00","4.8"
"Kaarina Kaarina","2024","6","17","21:00","5.9"
"Kaarina Kaarina","2024","6","17","22:00","8"
"Kaarina Kaarina","2024","6","17","23:00","9.2"
"Kaarina Kaarina","2024","6","18","00:00","11.8"
"Kaarina Kaarina","2024","6","18","01:00","8.9"
"Kaarina Kaarina","2024","6","18","02:00","8.6"
"Kaarina Kaarina","2024","6","18","03:00","6.6"
"Kaarina Kaarina","2024","6","18","04:00","10.6"
"Kaarina Kaarina","2024","6","18","05:00","7.4"
"Kaarina Kaarina","2024","6","18","06:00","6.3"
"Kaarina Kaarina","2024","6","18","07:00","4.7"
"Kaarina Kaarina","2024","6","18","08:00","8"
"Kaarina Kaarina","2024","6","18","09:00","6.2"
"Kaarina Kaarina","2024","6","18","10:00","5.3"
"Kaarina Kaarina","2024","6","18","11:00","4.5"
"Kaarina Kaarina","2024","6","18","12:00","3.5"
"Kaarina Kaarina","2024","6","18","13:00","3.7"
"Kaarina Kaarina","2024","6","18","14:00","2.8"
"Kaarina Kaarina","2024","6","18","15:00","2.6"
"Kaarina Kaarina","2024","6","18","16:00","2.2"
"Kaarina Kaarina","2024","6","18","17:00","2.6"
"Kaarina Kaarina","2024","6","18","18:00","2.9"
"Kaarina Kaarina","2024","6","18","19:00","2.4"
"Kaarina Kaarina","2024","6","18","20:00","5.6"
"Kaarina Kaarina","2024","6","18","21:00","4.6"
"Kaarina Kaarina","2024","6","18","22:00","4"
"Kaarina Kaarina","2024","6","18","23:00","4.3"
"Kaarina Kaarina","2024","6","19","00:00","4.5"
"Kaarina Kaarina","2024","6","19","01:00","5.4"
"Kaarina Kaarina","2024","6","19","02:00","14.7"
"Kaarina Kaarina","2024","6","19","03:00","10.7"
"Kaarina Kaarina","2024","6","19","04:00","7.8"
"Kaarina Kaarina","2024","6","19","05:00","6.6"
"Kaarina Kaarina","2024","6","19","06:00","4.9"
"Kaarina Kaarina","2024","6","19","07:00","5.8"
"Kaarina Kaarina","2024","6","19","08:00","4.1"
"Kaarina Kaarina","2024","6","19","09:00","3.1"
"Kaarina Kaarina","2024","6","19","10:00","3.3"
"Kaarina Kaarina","2024","6","19","11:00","2.3"
"Kaarina Kaarina","2024","6","19","12:00","5.1"
"Kaarina Kaarina","2024","6","19","13:00","4.6"
"Kaarina Kaarina","2024","6","19","14:00","3.4"
"Kaarina Kaarina","2024","6","19","15:00","2.8"
"Kaarina Kaarina","2024","6","19","16:00","2.6"
"Kaarina Kaarina","2024","6","19","17:00","2.1"
"Kaarina Kaarina","2024","6","19","18:00","1.5"
"Kaarina Kaarina","2024","6","19","19:00","1.8"
"Kaarina Kaarina","2024","6","19","20:00","1.3"
"Kaarina Kaarina","2024","6","19","21:00","1.5"
"Kaarina Kaarina","2024","6","19","22:00","2.9"
"Kaarina Kaarina","2024","6","19","23:00","2.3"
